gbifID,species,decimalLongitude,decimalLatitude
3319605319,Grus canadensis,10.2514,56.87916
3319601318,Grus canadensis,9.08886,57.07695
3319713303,Grus canadensis,12.45179,54.96054
3319778315,Grus canadensis,10.21843,56.91362
3319681315,Grus canadensis,10.21843,56.91362
3322736364,Grus canadensis,10.62055,57.74455
3319781307,Grus canadensis,11.79275,55.08562
3319694311,Grus canadensis,11.79275,55.08562
3319672321,Grus canadensis,10.24507,56.89031
3319736313,Grus canadensis,11.79275,55.08562
3319736314,Grus canadensis,9.82588,56.84456
3319596305,Grus canadensis,12.45179,54.96054
3319760317,Grus canadensis,9.82219,56.84526
3319629325,Grus canadensis,9.82588,56.84456
3319595316,Grus canadensis,11.77285,55.09635
3319775318,Grus canadensis,9.82588,56.84456
3319776313,Grus canadensis,10.24432,56.90277
3319776315,Grus canadensis,9.07634,57.07828
3319642314,Grus canadensis,9.82588,56.84456
3322738336,Grus canadensis,10.64513,57.74457
3319632312,Grus canadensis,11.76241,55.08358
3319626312,Grus canadensis,10.2514,56.87916
3319717305,Grus canadensis,12.45179,54.96054
3319743311,Grus canadensis,11.79275,55.08562
3319598318,Grus canadensis,11.77285,55.09635
3907752504,Grus canadensis,24.917775,70.156717
4985901082,Grus canadensis,7.155389,52.603432
4985872456,Grus canadensis,7.155447,52.618838
2029229704,Grus canadensis,170.63158,68.76771
3230510284,Grus canadensis,120.407684,23.82755
3319708317,Grus canadensis,11.75152,55.10871
3319618315,Grus canadensis,9.08432,57.07606
3319683318,Grus canadensis,9.11022,57.06594
3319690306,Grus canadensis,12.45179,54.96054
3319669317,Grus canadensis,10.2461,56.89083
3322860308,Grus canadensis,10.64513,57.74457
3319726314,Grus canadensis,11.79275,55.08562
921996357,Grus canadensis,130.27446,32.103916
4995607062,Grus canadensis,7.135976,52.619958
4986705661,Grus canadensis,7.128453,52.600483
4989689632,Grus canadensis,7.150898,52.610626
2837018537,Grus canadensis,130.296829,32.103916
4986278447,Grus canadensis,7.152813,52.601953
1963275583,Grus canadensis,6.1,53.35
4934698666,Grus canadensis,130.276537,32.099025
4986463126,Grus canadensis,7.163443,52.611553
4989861766,Grus canadensis,7.12729,52.623461
4989837696,Grus canadensis,7.160447,52.621987
4986696709,Grus canadensis,7.04318,52.576793
4985838932,Grus canadensis,7.054584,52.585852
4989940422,Grus canadensis,7.052763,52.610586
4986453902,Grus canadensis,7.140394,52.613673
4989778196,Grus canadensis,7.15518,52.609656
4986031535,Grus canadensis,13.256207,54.105911
1951534942,Grus canadensis,6.1,53.35
4986075386,Grus canadensis,7.041046,52.576752
2521262203,Grus canadensis,150.823944,59.566551
1959174610,Grus canadensis,6.1,53.35
2842101311,Grus canadensis,120.501731,33.625921
1964371721,Grus canadensis,6.1,53.35
4986203501,Grus canadensis,7.156278,52.603181
4156494537,Grus canadensis,130.27504,32.102989
4986312391,Grus canadensis,7.145451,52.609887
4989831143,Grus canadensis,7.143431,52.61196
3825470243,Grus canadensis,12.356725,53.302657
4986366401,Grus canadensis,7.128937,52.598815
4985744767,Grus canadensis,7.154967,52.606125
1969166923,Grus canadensis,6.1,53.35
4985711369,Grus canadensis,7.122838,52.596691
4985437580,Grus canadensis,7.038447,52.575112
4985925074,Grus canadensis,7.141231,52.619162
4989902864,Grus canadensis,7.152334,52.612723
4986071470,Grus canadensis,7.148479,52.619656
3919060059,Grus canadensis,16.27267,59.93968
4995547133,Grus canadensis,7.136021,52.620052
1971793827,Grus canadensis,6.1,53.35
4985446898,Grus canadensis,7.125921,52.597416
4985798525,Grus canadensis,7.052851,52.582062
4989625924,Grus canadensis,7.163451,52.611679
2832425483,Grus canadensis,6.1,53.35
4985854654,Grus canadensis,7.152046,52.61288
4934392128,Grus canadensis,130.276537,32.099025
4985684779,Grus canadensis,7.169319,52.609521
4986705394,Grus canadensis,7.148494,52.619617
4985621991,Grus canadensis,7.128196,52.601525
4989685503,Grus canadensis,7.059223,52.605633
4986475555,Grus canadensis,7.051914,52.586077
4985545559,Grus canadensis,7.159897,52.608582
1964011526,Grus canadensis,6.05,53.4
3134069406,Grus canadensis,130.27504,32.10297
4985828276,Grus canadensis,7.054991,52.582088
1975069541,Grus canadensis,6.1,53.35
2837323987,Grus canadensis,120.539486,33.630101
4985716336,Grus canadensis,7.038475,52.575027
4985718223,Grus canadensis,7.148479,52.619846
4986295203,Grus canadensis,7.148479,52.619656
4985730115,Grus canadensis,7.144822,52.595534
2836501922,Grus canadensis,130.26887,32.10161
4986522906,Grus canadensis,7.156416,52.603178
4985977533,Grus canadensis,7.126994,52.601643
4985707004,Grus canadensis,7.157435,52.614264
4985425792,Grus canadensis,7.145527,52.60985
1975942945,Grus canadensis,6.1,53.35
4459699141,Grus canadensis,6.1,53.35
4985711491,Grus canadensis,7.155769,52.60729
3919816920,Grus canadensis,16.26949,59.92021
3918354301,Grus canadensis,16.2393,59.94874
4921480725,Grus canadensis,18.853526,69.686232
4936553585,Grus canadensis,9.110279,57.059313
4985970681,Grus canadensis,7.15995,52.608026
4985470927,Grus canadensis,7.038497,52.574954
4058287799,Grus canadensis,6.1,53.35
4986350964,Grus canadensis,7.154938,52.60578
4986132065,Grus canadensis,7.155459,52.606411
4989795521,Grus canadensis,7.047615,52.588738
4986159704,Grus canadensis,7.030612,52.572711
4985502784,Grus canadensis,7.126951,52.628062
4985504311,Grus canadensis,7.137547,52.62671
4985966156,Grus canadensis,7.166518,52.611601
4986677235,Grus canadensis,7.156069,52.607053
1977458069,Grus canadensis,6.05,53.4
4985504501,Grus canadensis,7.088674,52.59283
4986355032,Grus canadensis,7.156278,52.603181
4986099403,Grus canadensis,7.152253,52.60036
4995612470,Grus canadensis,7.136078,52.620373
4989683391,Grus canadensis,7.048813,52.61261
4985579292,Grus canadensis,7.129468,52.604367
4985943707,Grus canadensis,7.165114,52.617653
1963396239,Grus canadensis,6.1,53.35
4989797067,Grus canadensis,7.051034,52.612508
4986394266,Grus canadensis,7.103974,52.582292
3721922676,Grus canadensis,16.271389,59.941152
4985661220,Grus canadensis,7.155741,52.607802
4986132082,Grus canadensis,7.15405,52.604746
1964024933,Grus canadensis,6.05,53.4
4995610679,Grus canadensis,7.152181,52.621033
4989626373,Grus canadensis,7.140795,52.612095
4985883702,Grus canadensis,7.129347,52.604378
4985635154,Grus canadensis,7.15558,52.607389
4985577762,Grus canadensis,7.040996,52.575688
4986195251,Grus canadensis,7.127466,52.599711
4986454218,Grus canadensis,7.127396,52.600236
4995649294,Grus canadensis,7.155363,52.603325
1957002968,Grus canadensis,6.1,53.35
4985923521,Grus canadensis,7.149876,52.604
4986396287,Grus canadensis,7.124886,52.600779
4986449791,Grus canadensis,7.148494,52.619617
4986350116,Grus canadensis,7.135513,52.61393
4986169872,Grus canadensis,7.152542,52.601792
4986564855,Grus canadensis,7.038424,52.575153
4986213606,Grus canadensis,7.155275,52.607478
1957292312,Grus canadensis,6.05,53.4
4603753866,Grus canadensis,6.634418,58.079944
2402336454,Grus canadensis,9.985978,63.504077
4603711699,Grus canadensis,6.634418,58.079944
3332549302,Grus canadensis,24.92418,70.08184
2397950349,Grus canadensis,9.979313,63.494898
2399974526,Grus canadensis,9.985978,63.504077
3303270301,Grus canadensis,29.090288,70.532525
4603674801,Grus canadensis,6.634418,58.079944
2398899393,Grus canadensis,9.985978,63.504077
4947196860,Grus canadensis,24.92418,70.08184
3898975509,Grus canadensis,24.902432,70.153597
4603662609,Grus canadensis,6.651055,58.093084
4603701259,Grus canadensis,6.650974,58.088255
3807897338,Grus canadensis,24.92418,70.08184
4608466961,Grus canadensis,6.659588,58.079488
2407718587,Grus canadensis,9.985978,63.504077
4603683593,Grus canadensis,6.634418,58.079944
4603723154,Grus canadensis,6.634418,58.079944
4603654547,Grus canadensis,6.650974,58.088255
3335791539,Grus canadensis,24.92418,70.08184
4608470040,Grus canadensis,6.659588,58.079488
4995657803,Grus canadensis,7.159309,52.617485
2837773428,Grus canadensis,-1.52092,40.960456
4888550368,Grus canadensis,144.319484,43.178436
4986414960,Grus canadensis,7.053532,52.588713
4989878422,Grus canadensis,7.138195,52.612508
4986351339,Grus canadensis,7.038339,52.575199
4985528636,Grus canadensis,7.052851,52.582062
1963858412,Grus canadensis,6.1,53.35
4158899678,Grus canadensis,130.27507,32.103051
4882591566,Grus canadensis,144.320381,43.178431
3719099709,Grus canadensis,6.1,53.35
2398923697,Grus canadensis,9.985978,63.504077
4603695612,Grus canadensis,6.643922,58.08134
4603647948,Grus canadensis,6.634418,58.079944
4603637755,Grus canadensis,6.634418,58.079944
3303193358,Grus canadensis,29.090288,70.532525
3335672325,Grus canadensis,24.92418,70.08184
4603644360,Grus canadensis,6.585522,58.108502
4603632938,Grus canadensis,6.650974,58.088255
4864778896,Grus canadensis,6.666425,58.081421
2407884521,Grus canadensis,9.985978,63.504077
4603682772,Grus canadensis,6.634418,58.079944
4603692075,Grus canadensis,6.6351,58.082057
3338466484,Grus canadensis,24.92418,70.08184
3804005594,Grus canadensis,18.852278,69.686641
3798221310,Grus canadensis,18.035287,69.603883
4603631009,Grus canadensis,6.647003,58.098173
2406876478,Grus canadensis,9.985978,63.504077
3332613330,Grus canadensis,24.92418,70.08184
2408460469,Grus canadensis,9.985978,63.504077
3798217493,Grus canadensis,18.035287,69.603883
4923463471,Grus canadensis,24.92418,70.08184
3907637576,Grus canadensis,24.917775,70.156717
4608473008,Grus canadensis,6.6351,58.082057
3335708536,Grus canadensis,24.92418,70.08184
4925407948,Grus canadensis,24.92418,70.08184
4923445628,Grus canadensis,24.940188,70.091829
4603630772,Grus canadensis,6.585522,58.108502
4603671352,Grus canadensis,6.6351,58.082057
3329959511,Grus canadensis,24.92418,70.08184
4603659478,Grus canadensis,6.603058,58.105521
3798227365,Grus canadensis,18.855081,69.686501
4928399944,Grus canadensis,24.92418,70.08184
4856090841,Grus canadensis,6.6351,58.082057
4603763387,Grus canadensis,6.627195,58.091161
4603703123,Grus canadensis,6.634418,58.079944
4603745203,Grus canadensis,6.634418,58.079944
3324043407,Grus canadensis,24.92418,70.08184
4603755516,Grus canadensis,6.634418,58.079944
4603700512,Grus canadensis,6.634418,58.079944
4603666580,Grus canadensis,6.647003,58.098173
3798341508,Grus canadensis,18.035287,69.603883
4603628157,Grus canadensis,6.650974,58.088255
3798342478,Grus canadensis,18.035287,69.603883
4603672472,Grus canadensis,6.627195,58.091161
4989687206,Grus canadensis,7.048813,52.61261
4884874083,Grus canadensis,10.422238,57.533697
2839100520,Grus canadensis,120.501,33.626
2834981846,Grus canadensis,130.287546,32.104781
4986108401,Grus canadensis,7.141417,52.626587
4989653612,Grus canadensis,7.135797,52.618107
4986445989,Grus canadensis,7.151732,52.612198
1970391687,Grus canadensis,6.1,53.35
4989831795,Grus canadensis,7.119998,52.624069
4986623517,Grus canadensis,7.128119,52.602216
4057006540,Grus canadensis,4.855957,48.927236
4985836700,Grus canadensis,7.15473,52.603406
4986618951,Grus canadensis,7.154059,52.603571
4985945517,Grus canadensis,7.156905,52.603184
4989761067,Grus canadensis,7.055473,52.610897
4985762337,Grus canadensis,7.148493,52.619678
4986213631,Grus canadensis,7.03837,52.575368
4986449701,Grus canadensis,7.163433,52.611544
4989705813,Grus canadensis,4,51.9
4986457579,Grus canadensis,7.12876,52.60004
4989885684,Grus canadensis,7.154911,52.611648
4880515880,Grus canadensis,144.32006,43.178406
4986291906,Grus canadensis,7.125467,52.597885
4985723773,Grus canadensis,7.128715,52.599192
4655497461,Grus canadensis,175.9172,52.35044
3518164015,Grus canadensis,126.45264,36.643078
3243650186,Grus canadensis,120.8044,31.897017
3620800540,Grus canadensis,127.23857,38.28483
4697611719,Grus canadensis,12.575616,54.32743
4678278205,Grus canadensis,127.4815,34.888744
2702004465,Grus canadensis,177.06999,62.552776
2690352483,Grus canadensis,177.06999,62.552776
933686456,Grus canadensis,130.27504,32.10297
3191096077,Grus canadensis,127.27661,38.227394
2135613048,Grus canadensis,130.34349,32.098217
2778239475,Grus canadensis,177.06999,62.552776
3233724063,Grus canadensis,130.2803,32.105103
3149260401,Grus canadensis,177.561,64.837
4987381052,Grus canadensis,176.969136,62.541411
4890686575,Grus canadensis,130.293264,32.10414
4986569127,Grus canadensis,7.155174,52.606597
4989935781,Grus canadensis,7.119706,52.623653
4986416423,Grus canadensis,7.155341,52.604626
4686220418,Grus canadensis,128.67514,35.314766
4750366154,Grus canadensis,127.226845,38.289318
4668139756,Grus canadensis,130.29137,32.104248
2029220147,Grus canadensis,170.55022,68.773994
2690097832,Grus canadensis,177.06999,62.552776
3137937623,Grus canadensis,130.27504,32.10297
3528037031,Grus canadensis,130.27504,32.10297
2144758916,Grus canadensis,130.27504,32.10297
3290248156,Grus canadensis,127.27661,38.227394
829590496,Grus canadensis,120.3772,33.582592
2726409135,Grus canadensis,120.51342,33.60389
2773497472,Grus canadensis,170.65231,60.411785
4260860581,Grus canadensis,130.27504,32.10297
3217557719,Grus canadensis,130.29137,32.104248
2174942063,Grus canadensis,-2.949605,58.806435
2699906769,Grus canadensis,177.06999,62.552776
2198123190,Grus canadensis,170.5682,68.78915
3194199202,Grus canadensis,130.29137,32.104248
4618579671,Grus canadensis,130.29137,32.104248
3605091981,Grus canadensis,126.45438,36.642944
3294356339,Grus canadensis,130.27504,32.10297
2699073027,Grus canadensis,173.18636,52.85647
2029227077,Grus canadensis,170.55022,68.773994
4653631021,Grus canadensis,110.4314,48.3238
4611332249,Grus canadensis,110.4314,48.3238
4673047057,Grus canadensis,130.27504,32.10297
4771831898,Grus canadensis,21.363817,47.60418
4260404013,Grus canadensis,130.26997,32.1072
4322313713,Grus canadensis,128.67514,35.314766
3140365133,Grus canadensis,130.35437,32.087593
3135189520,Grus canadensis,130.29137,32.104248
4773836798,Grus canadensis,130.29137,32.104248
2726255423,Grus canadensis,179.041,62.94
2030465121,Grus canadensis,159.76012,70.1152
2031152584,Grus canadensis,130.34349,32.098217
4292739842,Grus canadensis,127.23857,38.28483
3147641206,Grus canadensis,120.427025,23.836847
3152830477,Grus canadensis,130.29137,32.104248
3149273379,Grus canadensis,120.40881,23.829292
2134975818,Grus canadensis,130.29137,32.104248
3616577671,Grus canadensis,120.35069,23.83292
3270141557,Grus canadensis,173.16164,52.80489
2142958721,Grus canadensis,130.29137,32.104248
2030439299,Grus canadensis,130.27504,32.10297
3137742698,Grus canadensis,130.27487,32.10497
2711102840,Grus canadensis,120.490974,33.627136
4762273640,Grus canadensis,130.29137,32.104248
2725523276,Grus canadensis,177.06999,62.552776
3539400085,Grus canadensis,25.554842,64.80491
2113069069,Grus canadensis,130.27504,32.10297
2113078408,Grus canadensis,130.29137,32.104248
4645234768,Grus canadensis,130.27504,32.10297
4373389555,Grus canadensis,130.26997,32.1072
1784931150,Grus canadensis,16.272667,59.939682
3252339367,Grus canadensis,120.781525,31.941504
4652431282,Grus canadensis,126.45264,36.643078
976484682,Grus canadensis,130.27504,32.10297
4345337465,Grus canadensis,130.26997,32.1072
3221265371,Grus canadensis,120.41359,23.831202
3642547386,Grus canadensis,127.21878,38.298283
4681571724,Grus canadensis,126.45264,36.643078
3631424138,Grus canadensis,-1.901514,57.618732
1708751488,Grus canadensis,130.29137,32.104248
4755935155,Grus canadensis,127.4815,34.888744
4709237647,Grus canadensis,126.48336,36.64198
2048240655,Grus canadensis,130.29137,32.104248
4208359172,Grus canadensis,25.035494,70.08341
2199084197,Grus canadensis,170.54956,68.77431
4316890676,Grus canadensis,127.23857,38.28483
4629090511,Grus canadensis,130.29137,32.104248
3527976204,Grus canadensis,174.11395,52.718273
2784463788,Grus canadensis,177.67354,64.73373
2736456292,Grus canadensis,120.51342,33.60389
2030838802,Grus canadensis,130.29796,32.10397
4761147983,Grus canadensis,1.48574,52.073895
4613367320,Grus canadensis,110.4314,48.3238
4321623995,Grus canadensis,127.23857,38.28483
3180757555,Grus canadensis,130.29137,32.104248
3143627794,Grus canadensis,130.29137,32.104248
4370936375,Grus canadensis,24.4724,59.35586
4701607957,Grus canadensis,175.9172,52.35044
2122390336,Grus canadensis,118.83986,39.138042
4839301017,Grus canadensis,130.26997,32.1072
4775039294,Grus canadensis,130.29137,32.104248
2689524701,Grus canadensis,177.06999,62.552776
2029229117,Grus canadensis,170.43048,68.82632
1773843996,Grus canadensis,130.28638,32.10459
3588569014,Grus canadensis,11.782901,55.105797
2029228620,Grus canadensis,170.55022,68.773994
2038648777,Grus canadensis,130.27504,32.10297
2709030816,Grus canadensis,130.27574,32.103283
4270336600,Grus canadensis,1.48574,52.073895
3281474414,Grus canadensis,130.27504,32.10297
3206610268,Grus canadensis,130.27504,32.10297
2796603596,Grus canadensis,127.26656,38.252728
3192569608,Grus canadensis,177.57072,64.80828
2679284342,Grus canadensis,170.4203,64.67717
2186815349,Grus canadensis,130.29137,32.104248
2029220856,Grus canadensis,170.55022,68.773994
3229094831,Grus canadensis,127.500206,34.87444
4635051171,Grus canadensis,130.27504,32.10297
3239955583,Grus canadensis,120.42988,23.835703
4671452724,Grus canadensis,130.27504,32.10297
936136553,Grus canadensis,130.27504,32.10297
3216746518,Grus canadensis,127.27661,38.227394
4293006777,Grus canadensis,130.29137,32.104248
4189214735,Grus canadensis,12.43468,53.35509
2776765188,Grus canadensis,16.272667,59.939682
4712367041,Grus canadensis,130.29137,32.104248
4646123038,Grus canadensis,120.8044,31.897017
4743616718,Grus canadensis,130.27592,32.10224
4388553219,Grus canadensis,-1.50444,40.970238
4794889682,Grus canadensis,130.26582,32.115578
1355549849,Grus canadensis,130.27504,32.10297
2029286118,Grus canadensis,177.06999,62.552776
4985869758,Grus canadensis,7.162615,52.608456
4985757130,Grus canadensis,7.157395,52.605101
4986203450,Grus canadensis,7.137887,52.621173
4985616216,Grus canadensis,7.163297,52.611523
3723323731,Grus canadensis,25.552096,64.807685
4989606174,Grus canadensis,7.048928,52.616222
2841467185,Grus canadensis,130.293533,32.104248
4986098791,Grus canadensis,7.124014,52.596288
3221114250,Grus canadensis,120.41457,23.830366
3140765080,Grus canadensis,130.35437,32.087593
2128056200,Grus canadensis,130.29137,32.104248
3143290546,Grus canadensis,120.41594,23.83603
4367542419,Grus canadensis,126.45264,36.643078
2781414370,Grus canadensis,179.004,62.93
3133234647,Grus canadensis,120.41948,23.836586
3165591945,Grus canadensis,130.54964,31.596846
3229806468,Grus canadensis,120.41274,23.832487
3176494267,Grus canadensis,159.72774,70.11871
4245160159,Grus canadensis,1.471729,52.062275
4297888064,Grus canadensis,127.304535,38.27553
2029224381,Grus canadensis,170.28323,69.70003
3180989973,Grus canadensis,178.22473,64.118004
4653454280,Grus canadensis,126.45264,36.643078
1405074174,Grus canadensis,130.27504,32.10297
2160471489,Grus canadensis,130.27504,32.10297
2139986570,Grus canadensis,130.27504,32.10297
2720928436,Grus canadensis,179.224,63.067
3219278396,Grus canadensis,127.313774,38.275124
3566019664,Grus canadensis,130.27504,32.10297
3572150542,Grus canadensis,1.48574,52.073895
4839597098,Grus canadensis,177.68861,64.71497
4633591424,Grus canadensis,126.45264,36.643078
3133957073,Grus canadensis,130.27504,32.10297
2031661607,Grus canadensis,159.76012,70.1152
4199746580,Grus canadensis,135.96417,35.113125
4809714007,Grus canadensis,12.436164,53.34847
4647025336,Grus canadensis,127.513855,34.882515
3145919760,Grus canadensis,130.27504,32.10297
4357288327,Grus canadensis,174.11234,52.720726
3165503821,Grus canadensis,177.57072,64.80828
3140063258,Grus canadensis,147.8444,70.8293
4335474562,Grus canadensis,128.67514,35.314766
1403711795,Grus canadensis,130.27504,32.10297
3237259591,Grus canadensis,120.419174,23.824905
4682926312,Grus canadensis,130.29137,32.104248
4357597905,Grus canadensis,174.11234,52.720726
3554087014,Grus canadensis,130.26997,32.1072
3139078510,Grus canadensis,130.29137,32.104248
4641923330,Grus canadensis,130.27504,32.10297
4309929671,Grus canadensis,174.11234,52.720726
4692600372,Grus canadensis,127.513855,34.882515
3137818747,Grus canadensis,130.27504,32.10297
3289398388,Grus canadensis,130.27461,32.10342
4347513929,Grus canadensis,-2.9101,58.83781
3263064353,Grus canadensis,159.72774,70.11871
4789413894,Grus canadensis,110.4314,48.3238
2207259194,Grus canadensis,130.27493,32.102924
3225697784,Grus canadensis,130.29137,32.104248
4283323286,Grus canadensis,177.52809,64.732414
4826301242,Grus canadensis,127.226845,38.289318
2722946236,Grus canadensis,179.14322,63.248177
4610568563,Grus canadensis,126.45264,36.643078
2197018277,Grus canadensis,179.2126,62.443745
4689154386,Grus canadensis,130.2803,32.105103
3284539445,Grus canadensis,126.45264,36.643078
2686716001,Grus canadensis,170.65231,60.411785
4294051596,Grus canadensis,127.21878,38.298283
4226637467,Grus canadensis,135.95984,35.0858
3261885437,Grus canadensis,120.256775,23.827757
3610345824,Grus canadensis,11.763125,55.084305
3134832132,Grus canadensis,120.411964,23.820087
3211460374,Grus canadensis,130.29137,32.104248
2126146827,Grus canadensis,130.27504,32.10297
828939457,Grus canadensis,173.18636,52.85647
2029219560,Grus canadensis,170.71747,68.89571
2035586649,Grus canadensis,130.27588,32.104366
3525112008,Grus canadensis,9.818117,56.844944
3223704565,Grus canadensis,120.422264,23.83281
3146699901,Grus canadensis,120.42168,23.839298
1791334747,Grus canadensis,120.51342,33.60389
4229389798,Grus canadensis,12.43468,53.35509
4195747633,Grus canadensis,120.52929,33.646065
2128517037,Grus canadensis,130.27504,32.10297
4296869623,Grus canadensis,174.11234,52.720726
2181334342,Grus canadensis,178.76569,63.54618
4831530251,Grus canadensis,130.27504,32.10297
4765117677,Grus canadensis,127.49102,34.848137
2748614783,Grus canadensis,1.48574,52.073895
4635659184,Grus canadensis,130.27504,32.10297
3135562442,Grus canadensis,120.412445,23.828203
2713626967,Grus canadensis,130.27504,32.10297
3136431969,Grus canadensis,120.43075,23.835537
3249115350,Grus canadensis,159.72774,70.11871
4721729163,Grus canadensis,23.739172,54.47977
2126730910,Grus canadensis,130.27504,32.10297
2215830016,Grus canadensis,130.29137,32.104248
2029216013,Grus canadensis,170.55022,68.773994
4372138289,Grus canadensis,135.96327,35.113144
1783220904,Grus canadensis,130.27504,32.10297
3293605754,Grus canadensis,166.99219,67.135826
4837004939,Grus canadensis,1.48574,52.073895
2128909308,Grus canadensis,16.243372,59.948578
4705130312,Grus canadensis,175.9172,52.35044
4762845066,Grus canadensis,130.29137,32.104248
4692440102,Grus canadensis,130.27504,32.10297
2029227718,Grus canadensis,170.71747,68.89571
3170697036,Grus canadensis,122.34816,45.02285
4219897710,Grus canadensis,12.353857,53.304226
4677834602,Grus canadensis,130.26997,32.1072
2029321640,Grus canadensis,177.06999,62.552776
2784789034,Grus canadensis,1.48574,52.073895
3649424302,Grus canadensis,126.437805,36.645596
2763684390,Grus canadensis,177.06999,62.552776
4646976638,Grus canadensis,127.23857,38.28483
2692999565,Grus canadensis,177.06999,62.552776
1155761868,Grus canadensis,130.27504,32.10297
1782930367,Grus canadensis,130.27504,32.10297
4306696953,Grus canadensis,-2.945752,58.769108
4837608945,Grus canadensis,128.77936,35.12808
3580661524,Grus canadensis,150.24713,71.27328
3160949905,Grus canadensis,177.96796,64.96507
3199858646,Grus canadensis,130.27504,32.10297
3219646710,Grus canadensis,120.4102,23.828283
2232885795,Grus canadensis,130.26587,32.11966
1203589328,Grus canadensis,174.11234,52.720726
3643313728,Grus canadensis,11.784701,55.107037
2659266889,Grus canadensis,130.27504,32.10297
2794727648,Grus canadensis,130.27504,32.10297
4667081500,Grus canadensis,130.27504,32.10297
3135699652,Grus canadensis,120.40979,23.828438
2719546203,Grus canadensis,130.27504,32.10297
3595210483,Grus canadensis,9.818265,56.84495
4635416216,Grus canadensis,130.27504,32.10297
4625575041,Grus canadensis,130.27592,32.10224
3269966081,Grus canadensis,159.72774,70.11871
3614715389,Grus canadensis,127.23857,38.28483
2706036494,Grus canadensis,130.27504,32.10297
2774701736,Grus canadensis,177.06999,62.552776
3286201032,Grus canadensis,130.29137,32.104248
3166728670,Grus canadensis,177.69084,64.70315
2779718531,Grus canadensis,177.06999,62.552776
4308795910,Grus canadensis,25.514912,64.80167
2751799674,Grus canadensis,177.06999,62.552776
4695186513,Grus canadensis,130.27504,32.10297
3550897689,Grus canadensis,-1.906729,57.65835
2159430318,Grus canadensis,130.29137,32.104248
2721830316,Grus canadensis,130.27504,32.10297
963520845,Grus canadensis,1.48574,52.073895
1400612976,Grus canadensis,130.27504,32.10297
3619025999,Grus canadensis,116.97418,40.536766
2137988723,Grus canadensis,174.73909,61.901455
2210396428,Grus canadensis,170.5682,68.78915
2753862765,Grus canadensis,130.27504,32.10297
4297399689,Grus canadensis,130.29137,32.104248
2029228105,Grus canadensis,170.71747,68.89571
4368984637,Grus canadensis,174.11234,52.720726
2213426888,Grus canadensis,170.5682,68.78915
4821938799,Grus canadensis,130.27592,32.10224
2029215822,Grus canadensis,170.55022,68.773994
4262162090,Grus canadensis,21.349869,47.673016
3660965416,Grus canadensis,16.243372,59.948578
2664542763,Grus canadensis,130.27504,32.10297
2737567271,Grus canadensis,130.27504,32.10297
1203337911,Grus canadensis,175.9172,52.35044
2205602997,Grus canadensis,16.27263,59.93962
4765928983,Grus canadensis,130.27504,32.10297
2137530389,Grus canadensis,130.29137,32.104248
2129856122,Grus canadensis,130.27504,32.10297
4777820591,Grus canadensis,128.67514,35.314766
4828033581,Grus canadensis,144.31914,43.178745
4328445526,Grus canadensis,127.27661,38.227394
2029150021,Grus canadensis,178.78406,63.594368
3137138879,Grus canadensis,126.45264,36.643078
2721277644,Grus canadensis,179.505,62.866
2223239998,Grus canadensis,16.273838,59.937428
3163647525,Grus canadensis,178.12631,64.229294
3578558456,Grus canadensis,174.11234,52.720726
1396459643,Grus canadensis,130.2753,32.1029
3267367458,Grus canadensis,158.75067,70.2082
2753095540,Grus canadensis,177.06999,62.552776
3536480099,Grus canadensis,29.081964,70.526955
1789456132,Grus canadensis,130.27504,32.10297
589878618,Grus canadensis,-1.514654,55.19598
3234029151,Grus canadensis,130.27504,32.10297
1707217146,Grus canadensis,172.37068,61.2068
3217931793,Grus canadensis,130.27504,32.10297
4395470592,Grus canadensis,-1.909528,57.66045
1400674109,Grus canadensis,130.27504,32.10297
180363878,Grus canadensis,174.11234,52.720726
4216138706,Grus canadensis,130.28732,32.10702
4621230972,Grus canadensis,126.48336,36.64198
2781129778,Grus canadensis,177.06999,62.552776
2747255928,Grus canadensis,130.29137,32.104248
2178428598,Grus canadensis,130.27504,32.10297
4767658804,Grus canadensis,130.27504,32.10297
4715066764,Grus canadensis,175.9172,52.35044
4652089127,Grus canadensis,127.498505,34.878212
2126893011,Grus canadensis,130.29137,32.104248
2772977626,Grus canadensis,177.06999,62.552776
2787404530,Grus canadensis,177.06999,62.552776
4704880570,Grus canadensis,175.9172,52.35044
2048980355,Grus canadensis,130.27504,32.10297
3539315555,Grus canadensis,126.437805,36.645596
2133589612,Grus canadensis,-2.960343,58.741623
4639663027,Grus canadensis,175.9172,52.35044
3209701141,Grus canadensis,127.27661,38.227394
4180060559,Grus canadensis,120.42664,23.83551
4351374418,Grus canadensis,18.03517,69.60409
4613020422,Grus canadensis,130.27592,32.10224
2126459951,Grus canadensis,130.27504,32.10297
2765487590,Grus canadensis,177.06999,62.552776
1167388967,Grus canadensis,16.26879,59.94453
4814322413,Grus canadensis,127.23857,38.28483
2699953314,Grus canadensis,177.06999,62.552776
4316836383,Grus canadensis,135.95984,35.0858
3163174157,Grus canadensis,177.74142,64.71748
1149003695,Grus canadensis,130.26976,32.07893
2210394479,Grus canadensis,170.5682,68.78915
4390261532,Grus canadensis,130.34349,32.098217
180364131,Grus canadensis,174.11234,52.720726
3144875111,Grus canadensis,120.39799,23.82649
4830295723,Grus canadensis,130.29137,32.104248
3587476685,Grus canadensis,127.50848,34.87636
2799322363,Grus canadensis,130.27504,32.10297
